STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 00:51:00,FM-15,SCT:04 70 OVC:08 90,10.0,,30.0,-1.1,26.0,-3.4,16.0,-8.9,56.0,9.0,330,,29.28,,,30.02,,30.0,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 01:51:00,FM-15,OVC:08 50,10.0,,30.0,-1.1,26.0,-3.3,17.0,-8.3,58.0,0.0,0,,29.27,,,30.02,,29.99,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 02:51:00,FM-15,OVC:08 29,6.0,-SN:03 |SN:71 |,29.0,-1.7,26.0,-3.2,21.0,-6.1,72.0,8.0,330,,29.28,1.0,-0.03,30.02,0.01s,30.0,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 03:51:00,FM-15,VV:09 9,0.75,-SN:03 |SN:71 |,28.0,-2.2,26.0,-3.3,23.0,-5.0,81.0,0.0,0,,29.29,,,30.04,0.03,30.01,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 04:51:00,FM-15,OVC:08 8,10.0,,26.0,-3.3,24.0,-4.5,20.0,-6.7,78.0,11.0,350,,29.32,,,30.06,0.01,30.04,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 05:51:00,FM-15,BKN:07 10 OVC:08 20,10.0,,25.0,-3.9,22.0,-5.3,17.0,-8.3,72.0,11.0,360,,29.35,3.0,-0.07,30.09,,30.07,,,,,,,,,,1227,2342,0.06,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 06:51:00,FM-15,BKN:07 12 OVC:08 20,5.0,HZ:7 |FU:05 |HZ:05,23.0,-5.0,21.0,-6.4,15.0,-9.4,72.0,7.0,360,,29.37,,,30.12,,30.09,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 07:51:00,FM-15,BKN:07 14 OVC:08 25,10.0,,21.0,-6.1,18.0,-7.5,12.0,-11.1,68.0,11.0,360,,29.42,,,30.17,,30.14,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 08:51:00,FM-15,OVC:08 27,9.0,,21.0,-6.1,18.0,-7.6,11.0,-11.7,65.0,9.0,360,,29.45,2.0,-0.09,30.19,,30.17,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 09:51:00,FM-15,SCT:04 27 OVC:08 35,10.0,,21.0,-6.1,18.0,-7.7,10.0,-12.2,62.0,9.0,360,,29.46,,,30.21,,30.18,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 10:51:00,FM-15,BKN:07 35 OVC:08 150,10.0,,21.0,-6.1,18.0,-7.8,9.0,-12.8,59.0,11.0,340,,29.49,,,30.24,,30.21,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 11:51:00,FM-15,SCT:04 45 BKN:07 65 OVC:08 80,10.0,,21.0,-6.1,18.0,-8.0,7.0,-13.9,54.0,9.0,360,,29.49,1.0,-0.04,30.24,T,30.21,,,,,,,,,,1227,2342,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 12:51:00,FM-15,BKN:07 45 BKN:07 100,10.0,,22.0,-5.6,18.0,-7.6,6.0,-14.4,50.0,10.0,340,,29.5,,,30.25,T,30.22,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 13:51:00,FM-15,BKN:07 55 BKN:07 75 OVC:08 150,10.0,,22.0,-5.6,19.0,-7.5,8.0,-13.3,55.0,8.0,10,,29.47,,,30.22,,30.19,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 14:51:00,FM-15,FEW:02 25 BKN:07 60 OVC:08 150,10.0,-SN:03 |SN:71 |,20.0,-6.7,17.0,-8.2,10.0,-12.2,65.0,13.0,350,,29.51,3.0,-0.01,30.26,T,30.23,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 15:51:00,FM-15,BKN:07 18 OVC:08 50,6.0,-SN:03 |SN:71 |,18.0,-7.8,16.0,-9.1,9.0,-12.8,68.0,14.0,360,,29.5,,,30.25,T,30.22,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 16:51:00,FM-15,SCT:04 12 BKN:07 30 OVC:08 60,5.0,-SN:03 |SN:71 |,16.0,-8.9,14.0,-9.9,9.0,-12.8,74.0,9.0,360,,29.53,,,30.29,0.03,30.25,,,,,,,,,,1227,2342,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 17:51:00,FM-15,VV:09 10,0.5,SN:03 |SN:72 s |,15.0,-9.4,13.0,-10.5,8.0,-13.3,74.0,9.0,10,,29.54,0.0,-0.01,30.3,0.060.05s,30.26,,,,,,,,,,1227,2342,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 18:51:00,FM-15,VV:09 11,1.0,-SN:03 |SN:71 |,14.0,-10.0,12.0,-10.9,8.0,-13.3,77.0,9.0,350,,29.56,,,30.32,0.04,30.28,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 19:51:00,FM-15,OVC:08 17,1.5,-SN:03 |SN:71 |,13.0,-10.6,11.0,-11.5,6.0,-14.4,74.0,9.0,360,,29.56,,,30.32,0.03,30.28,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 20:51:00,FM-15,OVC:08 25,2.0,-SN:03 |SN:71 |,12.0,-11.1,11.0,-11.9,6.0,-14.4,77.0,11.0,350,,29.59,3.0,-0.04,30.35,0.02,30.31,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 21:51:00,FM-15,VV:09 15,0.75,-SN:03 |SN:71 |,11.0,-11.7,10.0,-12.5,5.0,-15.0,77.0,13.0,350,,29.59,,,30.35,0.02,30.31,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 22:51:00,FM-15,BKN:07 20 OVC:08 31,2.0,-SN:03 |SN:71 |,11.0,-11.7,9.0,-12.6,4.0,-15.6,73.0,10.0,350,,29.57,,,30.34,0.02,30.3,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-01 23:51:00,FM-15,OVC:08 34,2.5,-SN:03 |SN:71 |,11.0,-11.7,9.0,-12.7,3.0,-16.1,70.0,11.0,360,,29.57,8.0,0.01,30.33,0.020.03s,30.29,31.0,11.0,21.0,-11.8,,,,44.0,0.0,1226,2343,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 00:51:00,FM-15,OVC:08 15,1.5,-SN:03 |SN:71 |,10.0,-12.2,8.0,-13.1,3.0,-16.1,73.0,10.0,340,,29.62,,,30.38,0.04,30.34,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 01:51:00,FM-15,FEW:02 18 SCT:04 23 OVC:08 36,4.0,-SN:03 |SN:71 |,10.0,-12.2,8.0,-13.2,2.0,-16.7,69.0,9.0,10,,29.59,,,30.35,0.01,30.31,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 02:51:00,FM-15,SCT:04 23 OVC:08 39,2.0,-SN:03 |SN:71 |,10.0,-12.2,8.0,-13.1,3.0,-16.1,73.0,8.0,360,,29.59,6.0,0.03,30.35,0.03,30.31,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 03:51:00,FM-15,OVC:08 45,4.0,-SN:03 |SN:71 |,9.0,-12.8,7.0,-13.7,1.0,-17.2,70.0,14.0,350,,29.59,,,30.36,0.01,30.31,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 04:51:00,FM-15,FEW:02 25 OVC:08 65,9.0,-SN:03 |SN:71 |,9.0,-12.8,7.0,-14.0,-3.0,-19.4,58.0,10.0,350,,29.6,,,30.37,T,30.33,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 05:51:00,FM-15,OVC:08 60,9.0,,8.0,-13.3,6.0,-14.5,-4.0,-20.0,57.0,10.0,350,,29.6,0.0,-0.01,30.37,T,30.32,,,,,,,,,,1226,2343,0.44,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 06:51:00,FM-15,OVC:08 65,10.0,,7.0,-13.9,5.0,-15.0,-5.0,-20.6,57.0,13.0,340,,29.6,,,30.38,,30.33,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 07:51:00,FM-15,OVC:08 65,10.0,,7.0,-13.9,5.0,-15.0,-5.0,-20.6,57.0,14.0,350,21.0,29.62,,,30.39,,30.35,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 08:51:00,FM-15,OVC:08 60,10.0,,8.0,-13.3,6.0,-14.5,-4.0,-20.0,57.0,14.0,330,22.0,29.63,3.0,-0.04,30.4,,30.36,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 09:51:00,FM-15,OVC:08 60,10.0,,9.0,-12.8,7.0,-14.0,-4.0,-20.0,55.0,10.0,330,,29.63,,,30.41,,30.36,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 10:51:00,FM-15,BKN:07 60,10.0,,10.0,-12.2,8.0,-13.5,-3.0,-19.4,55.0,13.0,340,,29.63,,,30.4,,30.36,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 11:51:00,FM-15,SCT:04 60 BKN:07 200,10.0,,12.0,-11.1,10.0,-12.5,-1.0,-18.3,56.0,8.0,350,,29.63,8.0,0.0,30.4,,30.36,,,,,,,,,,1226,2343,,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 12:51:00,FM-15,FEW:02 60 BKN:07 300,10.0,,13.0,-10.6,10.0,-12.0,-1.0,-18.3,54.0,14.0,340,,29.6,,,30.38,,30.33,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 13:51:00,FM-15,FEW:02 30 SCT:04 60 BKN:07 300,10.0,,12.0,-11.1,9.0,-12.5,-2.0,-18.9,53.0,11.0,330,,29.6,,,30.37,,30.32,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 14:51:00,FM-15,FEW:02 30 SCT:04 60 OVC:08 300,10.0,,12.0,-11.1,9.0,-12.5,-2.0,-18.9,53.0,14.0,340,,29.6,5.0,0.02,30.38,,30.33,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 15:51:00,FM-15,FEW:02 30 SCT:04 60 OVC:08 300,10.0,,11.0,-11.7,8.0,-13.1,-4.0,-20.0,51.0,9.0,350,,29.6,,,30.38,,30.33,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 16:51:00,FM-15,FEW:02 29 SCT:04 60 BKN:07 300,10.0,,9.0,-12.8,7.0,-14.1,-5.0,-20.6,52.0,11.0,330,,29.62,,,30.39,,30.34,,,,,,,,,,1226,2343,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 17:51:00,FM-15,FEW:02 30 BKN:07 250,10.0,,7.0,-13.9,5.0,-15.1,-8.0,-22.2,50.0,13.0,330,,29.62,3.0,-0.02,30.4,,30.35,,,,,,,,,,1226,2343,,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 18:51:00,FM-15,FEW:02 30 BKN:07 250,10.0,,6.0,-14.4,4.0,-15.6,-11.0,-23.9,45.0,13.0,340,,29.64,,,30.42,,30.37,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 19:51:00,FM-15,BKN:07 250,10.0,,5.0,-15.0,3.0,-16.1,-13.0,-25.0,42.0,14.0,340,,29.65,,,30.43,,30.38,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 20:51:00,FM-15,BKN:07 250,10.0,,4.0,-15.6,2.0,-16.7,-15.0,-26.1,40.0,9.0,330,,29.65,1.0,-0.03,30.43,,30.38,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 21:51:00,FM-15,BKN:07 250,10.0,,2.0,-16.7,0.0,-17.6,-15.0,-26.1,44.0,8.0,350,,29.68,,,30.46,,30.41,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 22:51:00,FM-15,BKN:07 250,10.0,,3.0,-16.1,1.0,-17.1,-16.0,-26.7,40.0,10.0,350,18.0,29.67,,,30.45,,30.4,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-02 23:51:00,FM-15,BKN:07 250,10.0,,2.0,-16.7,0.0,-17.6,-16.0,-26.7,42.0,8.0,350,,29.68,1.0,-0.03,30.46,,30.41,14.0,1.0,8.0,-25.2,,,,57.0,0.0,1224,2344,,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 00:51:00,FM-15,BKN:07 250,10.0,,2.0,-16.7,0.0,-17.6,-16.0,-26.7,42.0,11.0,360,,29.68,,,30.46,,30.41,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 01:51:00,FM-15,SCT:04 250,10.0,,1.0,-17.2,-1.0,-18.1,-16.0,-26.7,44.0,9.0,340,,29.68,,,30.46,,30.41,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 02:51:00,FM-15,FEW:02 250,10.0,,0.0,-17.8,-2.0,-18.6,-17.0,-27.2,44.0,10.0,340,,29.67,8.0,0.01,30.45,,30.4,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 03:51:00,FM-15,SCT:04 250,10.0,,-1.0,-18.3,-2.0,-19.2,-17.0,-27.2,46.0,9.0,350,,29.68,,,30.46,,30.41,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 04:51:00,FM-15,FEW:02 35 SCT:04 250,10.0,,-1.0,-18.3,-2.0,-19.2,-17.0,-27.2,46.0,13.0,350,,29.68,,,30.46,,30.41,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 05:51:00,FM-15,FEW:02 35,10.0,,-1.0,-18.3,-2.0,-19.1,-15.0,-26.1,51.0,11.0,340,,29.69,3.0,-0.02,30.48,,30.42,,,,,,,,,,1224,2344,,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 06:51:00,FM-15,FEW:02 27,10.0,,0.0,-17.8,-1.0,-18.6,-13.0,-25.0,54.0,13.0,350,,29.7,,,30.48,,30.43,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 07:51:00,FM-15,FEW:02 17 SCT:04 24,10.0,-SN:03 |SN:71 |,3.0,-16.1,1.0,-17.0,-9.0,-22.8,57.0,8.0,360,,29.71,,,30.5,T,30.44,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 08:51:00,FM-15,FEW:02 19 BKN:07 24,4.0,-SN:03 |SN:71 |,6.0,-14.4,4.0,-15.5,-5.0,-20.6,60.0,3.0,30,,29.73,3.0,-0.04,30.51,T,30.46,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 09:51:00,FM-15,OVC:08 20,3.0,-SN:03 |SN:71 |,9.0,-12.8,7.0,-13.8,-1.0,-18.3,64.0,0.0,0,,29.74,,,30.52,T,30.47,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 10:51:00,FM-15,OVC:08 22,3.0,-SN:03 |SN:71 |,14.0,-10.0,12.0,-11.3,4.0,-15.6,64.0,0.0,0,,29.74,,,30.52,T,30.47,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 11:51:00,FM-15,FEW:02 15 OVC:08 24,5.0,-SN:03 |SN:71 |,13.0,-10.6,11.0,-11.7,4.0,-15.6,67.0,3.0,VRB,,29.74,0.0,-0.01,30.52,T,30.47,,,,,,,,,,1224,2344,,,6.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 12:51:00,FM-15,BKN:07 24,9.0,-SN:03 |SN:71 |,15.0,-9.4,13.0,-10.8,4.0,-15.6,61.0,0.0,0,,29.74,,,30.52,T,30.47,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 13:51:00,FM-15,SCT:04 24 SCT:04 250,10.0,,19.0,-7.2,16.0,-9.1,3.0,-16.1,49.0,0.0,0,,29.72,,,30.49,T,30.45,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 14:51:00,FM-15,SCT:04 22 SCT:04 250,10.0,,18.0,-7.8,15.0,-9.5,3.0,-16.1,52.0,5.0,120,,29.71,6.0,0.03,30.48,,30.44,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 15:51:00,FM-15,FEW:02 25 SCT:04 250,10.0,,18.0,-7.8,15.0,-9.5,4.0,-15.6,54.0,6.0,150,,29.69,,,30.47,,30.42,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 16:51:00,FM-15,FEW:02 25 SCT:04 250,10.0,,19.0,-7.2,16.0,-9.1,2.0,-16.7,47.0,0.0,0,,29.69,,,30.46,,30.42,,,,,,,,,,1224,2344,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 17:51:00,FM-15,SCT:04 250,10.0,,15.0,-9.4,12.0,-11.0,1.0,-17.2,53.0,8.0,250,,29.68,6.0,0.02,30.46,,30.41,,,,,,,,,,1224,2344,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 18:51:00,FM-15,SCT:04 250,10.0,,12.0,-11.1,10.0,-12.5,-1.0,-18.3,56.0,3.0,260,,29.67,,,30.45,,30.4,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 19:51:00,FM-15,SCT:04 120 BKN:07 250,10.0,,9.0,-12.8,7.0,-14.0,-3.0,-19.4,58.0,5.0,240,,29.66,,,30.44,,30.39,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 20:51:00,FM-15,BKN:07 170 BKN:07 250,10.0,,11.0,-11.7,9.0,-12.9,-1.0,-18.3,58.0,3.0,210,,29.64,8.0,0.04,30.42,,30.37,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 21:51:00,FM-15,BKN:07 190 OVC:08 250,10.0,,11.0,-11.7,9.0,-13.0,-2.0,-18.9,55.0,3.0,250,,29.64,,,30.41,,30.37,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 22:51:00,FM-15,FEW:02 120 OVC:08 150,10.0,,11.0,-11.7,9.0,-12.9,-1.0,-18.3,58.0,0.0,0,,29.62,,,30.4,,30.35,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-03 23:51:00,FM-15,SCT:04 120 BKN:07 130 OVC:08 250,10.0,,12.0,-11.1,10.0,-12.4,0.0,-17.8,58.0,3.0,230,,29.62,8.0,0.04,30.38,,30.34,19.0,-2.0,8.0,-25.6,,,,57.0,0.0,1222,2345,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 00:51:00,FM-15,FEW:02 120 OVC:08 140,10.0,,13.0,-10.6,10.0,-12.0,-1.0,-18.3,54.0,6.0,260,,29.62,,,30.39,,30.34,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 01:51:00,FM-15,BKN:07 110 OVC:08 130,10.0,,12.0,-11.1,10.0,-12.5,-1.0,-18.3,56.0,3.0,250,,29.6,,,30.36,,30.32,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 02:51:00,FM-15,BKN:07 90 OVC:08 110,10.0,,13.0,-10.6,10.0,-12.0,0.0,-17.8,56.0,6.0,180,,29.57,8.0,0.04,30.33,,30.29,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 03:51:00,FM-15,BKN:07 65 OVC:08 80,10.0,,13.0,-10.6,10.0,-12.0,0.0,-17.8,56.0,5.0,250,,29.59,,,30.35,,30.31,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 04:51:00,FM-15,SCT:04 37 OVC:08 55,8.0,-SN:03 |SN:71 |,13.0,-10.6,11.0,-11.9,2.0,-16.7,61.0,5.0,170,,29.57,,,30.33,T,30.29,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 05:51:00,FM-15,FEW:02 55 OVC:08 90,10.0,,13.0,-10.6,11.0,-11.8,3.0,-16.1,64.0,5.0,180,,29.57,8.0,0.0,30.33,T,30.29,,,,,,,,,,1222,2345,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 06:51:00,FM-15,OVC:08 80,10.0,,14.0,-10.0,12.0,-11.3,3.0,-16.1,61.0,6.0,180,,29.55,,,30.32,,30.27,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 07:51:00,FM-15,OVC:08 70,10.0,,14.0,-10.0,11.0,-11.4,2.0,-16.7,58.0,7.0,180,,29.53,,,30.29,,30.25,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 08:51:00,FM-15,OVC:08 60,10.0,,16.0,-8.9,13.0,-10.5,2.0,-16.7,54.0,8.0,200,,29.52,6.0,0.05,30.28,,30.24,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 09:51:00,FM-15,OVC:08 60,10.0,,18.0,-7.8,15.0,-9.6,3.0,-16.1,52.0,10.0,230,,29.51,,,30.27,,30.23,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 10:51:00,FM-15,OVC:08 60,10.0,,19.0,-7.2,16.0,-9.0,5.0,-15.0,54.0,8.0,210,,29.5,,,30.25,,30.22,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 11:51:00,FM-15,BKN:07 60,10.0,,22.0,-5.6,18.0,-7.6,6.0,-14.4,50.0,8.0,250,,29.49,6.0,0.03,30.25,,30.21,,,,,,,,,,1222,2345,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 12:51:00,FM-15,BKN:07 60,10.0,,24.0,-4.4,20.0,-6.7,6.0,-14.4,46.0,10.0,230,,29.47,,,30.23,,30.19,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 13:51:00,FM-15,SCT:04 55,10.0,,24.0,-4.4,20.0,-6.7,6.0,-14.4,46.0,6.0,230,,29.45,,,30.2,,30.17,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 14:51:00,FM-15,SCT:04 55,10.0,,25.0,-3.9,21.0,-6.2,5.0,-15.0,42.0,7.0,240,,29.44,6.0,0.05,30.2,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 15:51:00,FM-15,BKN:07 50,10.0,,27.0,-2.8,23.0,-5.3,6.0,-14.4,41.0,3.0,VRB,,29.44,,,30.19,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 16:51:00,FM-15,BKN:07 48 BKN:07 200,10.0,,26.0,-3.3,22.0,-5.7,6.0,-14.4,42.0,3.0,310,,29.44,,,30.19,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 17:51:00,FM-15,SCT:04 48 SCT:04 200,10.0,,23.0,-5.0,19.0,-7.2,5.0,-15.0,46.0,6.0,340,,29.45,3.0,-0.01,30.21,,30.17,,,,,,,,,,1222,2345,,,5.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 18:51:00,FM-15,SCT:04 44 BKN:07 250,10.0,,21.0,-6.1,17.0,-8.1,5.0,-15.0,50.0,3.0,330,,29.47,,,30.22,,30.19,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 19:51:00,FM-15,FEW:02 44 BKN:07 250,10.0,,23.0,-5.0,19.0,-7.0,9.0,-12.8,55.0,5.0,50,,29.47,,,30.22,,30.19,,,,,,,,,,1221,2346,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-04 20:51:00,FM-15,SCT:04 100 SCT:04 190 BKN:07 250,10.0,,22.0,-5.6,19.0,-7.4,9.0,-12.8,57.0,5.0,40,,29.48,1.0,-0.02,30.24,,30.2,,,,,,,,,,1221,2346,,,,,,,,,,
